users,weekly_hours,group
3047,14.7183913851602,version1
3048,15.105218525255,version1
3049,16.7734246502069,version1
3050,16.7673742215265,version1
3051,16.7009739968637,version1
3052,16.5388854941874,version1
3053,17.1313299924105,version1
3054,15.5616237907123,version1
3055,17.4023175096411,version1
3056,14.661495419962,version1
3057,16.7640253618817,version1
3058,15.6044932258038,version1
3059,16.7066739659987,version1
3060,15.8838614708016,version1
3061,15.5186021086153,version1
3062,16.0488398955331,version1
3063,16.3113030057244,version1
3064,15.9955798122211,version1
3065,15.8045046561392,version1
3066,15.109953324749,version1
3067,17.1977861194205,version1
3068,16.0465750117657,version1
3069,16.2617179060501,version1
3070,17.3396952737654,version1
3071,17.7015011904951,version1
3072,17.5512953143673,version1
3073,15.6776938345911,version1
3074,16.6621421459002,version1
3075,17.639732820197,version1
3076,14.6817535993079,version1
3077,14.6350592050136,version1
3078,16.1233577090621,version1
3079,15.4079696361965,version1
3080,18.1778038059027,version1
3081,17.2531246858076,version1
3082,13.3233417848626,version1
3083,14.3340181798612,version1
3084,16.8424773600325,version1
3085,16.3855063255337,version1
3086,18.1384717086417,version1
3087,16.2127991363224,version1
3088,17.8405226790699,version1
3089,14.0378009332099,version1
3090,14.933897961162,version1
3091,16.166156528327,version1
3092,15.5113357552806,version1
3093,15.1960558464328,version1
3094,14.8166245163152,version1
3095,15.4609352839699,version1
3096,14.4429301689364,version1
3097,15.3282765126553,version1
3098,16.9135754196031,version1
3099,15.2327633362954,version1
3100,16.9202706203718,version1
3101,16.3291939859397,version1
3102,16.3976150415136,version1
3103,13.8521307600101,version1
3104,14.0851500873072,version1
3105,16.1417616196777,version1
3106,17.7507759017449,version1
3107,16.94561025795,version1
3108,15.8862362978412,version1
3109,17.271334616767,version1
3110,15.8648016490683,version1
3111,15.9902773744883,version1
3112,17.5297724848613,version1
3113,14.811080334182,version1
3114,15.8543135120712,version1
3115,15.1351287405137,version1
3116,15.4561912188021,version1
3117,14.3730469878308,version1
3118,16.1210710450738,version1
3119,16.9811051902964,version1
3120,15.9129219415684,version1
3121,15.7026151750771,version1
3122,16.613586845197,version1
3123,17.3495305875334,version1
3124,16.9877706306944,version1
3125,16.7999359344527,version1
3126,17.4133831155678,version1
3127,15.0109765712031,version1
3128,15.9367936533812,version1
3129,16.9421095273931,version1
3130,15.4055567010349,version1
3131,16.7171819546896,version1
3132,16.0851291323708,version1
3133,17.035155831267,version1
3134,14.1528850661356,version1
3135,16.3314024989777,version1
3136,17.022428199772,version1
3137,16.5511920624322,version1
3138,17.4408733134559,version1
3139,15.9257809849277,version1
3140,15.8868455958396,version1
3141,16.8564798371456,version1
3142,15.8144158999936,version1
3143,17.4280518499029,version1
3144,18.0817674440933,version1
3145,15.4325098948938,version1
3146,14.9122435760713,version1
3147,17.3210101937608,version1
3148,16.7181618508729,version1
3149,16.7195043939266,version1
3150,15.0349017692553,version1
3151,16.1664587793857,version1
3152,17.0603433659342,version1
3153,15.6337759360154,version1
3154,16.3397741203342,version1
3155,13.6836121391355,version1
3156,17.1883479127902,version1
3157,14.6096639735049,version1
3158,14.4138149766957,version1
3159,17.3029338241989,version1
3160,16.7368181820323,version1
3161,15.4288905108413,version1
3162,15.5796191939244,version1
3163,16.8959193789287,version1
3164,17.0907044196568,version1
3165,15.9479715073434,version1
3166,15.329920154396,version1
3167,15.6004487560264,version1
3168,16.4338900959463,version1
3169,15.8124860866209,version1
3170,15.0062950463102,version1
3171,15.0775897977823,version1
3172,15.9774135003291,version1
3173,15.9892601486454,version1
3174,15.4997630476173,version1
3175,15.8183283244082,version1
3176,16.1895414464907,version1
3177,16.5029889634915,version1
3178,17.6739194601202,version1
3179,18.5472281523506,version1
3180,16.5221488394298,version1
3181,15.1075798719661,version1
3182,16.7283126072055,version1
3183,14.8410769727766,version1
3184,17.4932837500926,version1
3185,15.1517500836347,version1
3186,16.3076819410683,version1
3187,17.9330224157937,version1
3188,16.702543350961,version1
3189,16.0163097181286,version1
3190,16.6414685224219,version1
3191,17.6552189682396,version1
3192,15.1403645266769,version1
3193,16.6173839930827,version1
3194,17.3358365632773,version1
3195,15.4659912224874,version1
3196,16.5283728438657,version1
3197,15.9263017719879,version1
3198,16.1094594862274,version1
3199,17.10018088112,version1
3200,15.8464219979012,version1
3201,15.843742089185,version1
3202,15.6136268749367,version1
3203,15.1531805062188,version1
3204,13.8270731980099,version1
3205,15.2820937996273,version1
3206,17.6997827600831,version1
3207,15.9308067200591,version1
3208,14.7218111593498,version1
3209,15.4245922657487,version1
3210,14.6103555146139,version1
3211,14.4974074920291,version1
3212,16.9312537192913,version1
3213,15.7088709174271,version1
3214,16.6771697928327,version1
3215,15.3732296083528,version1
3216,14.5575223247085,version1
3217,15.4095484368478,version1
3218,15.2077532029944,version1
3219,15.0681300254105,version1
3220,15.9823034340928,version1
3221,16.9930628105826,version1
3222,16.0435650240715,version1
3223,13.9764690203152,version1
3224,17.894845795346,version1
3225,17.1803185385444,version1
3226,18.4141634780272,version1
3227,15.759336836082,version1
3228,18.0712894142893,version1
3229,16.2327140776224,version1
3230,15.6265316559094,version1
3231,15.1666543676784,version1
3232,14.5365919200682,version1
3233,17.0357192604692,version1
3234,17.2928747106484,version1
3235,17.1439845441714,version1
3236,16.70520858062,version1
3237,16.2878449435552,version1
3238,16.25763314294,version1
3239,17.9949862437239,version1
3240,15.554395662956,version1
3241,15.323606049041,version1
3242,16.4116055914044,version1
3243,15.4131485803078,version1
3244,14.7256323871465,version1
3245,15.1031044226392,version1
3246,16.5026601423364,version1
3247,17.9000297638025,version1
3248,17.558833859556,version1
3249,14.8944561031667,version1
3250,16.1771986756383,version1
3251,18.031913331567,version1
3252,17.4090612604747,version1
3253,16.9497931393053,version1
3254,16.2097093031838,version1
3255,17.2231567861875,version1
3256,17.0870529626865,version1
3257,15.8065088441851,version1
3258,15.2044998876312,version1
3259,15.7102426437413,version1
3260,14.5639496542973,version1
3261,16.8773562490005,version1
3262,15.8947851956004,version1
3263,13.6653161563943,version1
3264,14.9029347996083,version1
3265,16.3861934342569,version1
3266,17.0209191491263,version1
3267,16.3751681977071,version1
3268,14.8591050328287,version1
3269,15.2483015408927,version1
3270,19.0645238926981,version1
3271,17.4368046454751,version1
3272,16.3225554143813,version1
3273,15.8925151148412,version1
3274,15.9484671630509,version1
3275,16.7897740893187,version1
3276,15.7820944575847,version1
3277,15.4554976216155,version1
3278,15.7254196743786,version1
3279,16.0276239006189,version1
3280,16.9696772175068,version1
3281,13.8005935059951,version1
3282,17.948093797775,version1
3283,16.1798532187231,version1
3284,16.4150567632737,version1
3285,16.6468405034362,version1
3286,15.346000015549,version1
3287,14.8800505336914,version1
3288,14.9952547432602,version1
3289,16.5667685413354,version1
3290,16.6341280694882,version1
3291,14.7899640414541,version1
3292,15.9070775835393,version1
3293,14.5215909223701,version1
3294,16.3878806682274,version1
3295,15.4893745296224,version1
3296,15.1971955752355,version1
3297,16.2763007248422,version1
3298,17.1368585858226,version1
3299,14.3091718932606,version1
3300,15.4965323910156,version1
3301,17.9217353343254,version1
3302,16.5660447070156,version1
3303,18.6188093540079,version1
3304,14.6008192204645,version1
3305,16.1540370742677,version1
3306,15.0865641659615,version1
3307,17.1910049719351,version1
3308,17.3370973902928,version1
3309,16.4604332959443,version1
3310,17.6775275954438,version1
3311,16.9669119704238,version1
3312,14.557352049502,version1
3313,15.7358484153089,version1
3314,17.0235191956517,version1
3315,13.6984580212664,version1
3316,16.3222042407762,version1
3317,15.5620459293318,version1
3318,15.5767875518399,version1
3319,14.8912073773728,version1
3320,16.369019190332,version1
3321,16.2721143174885,version1
3322,16.5899000210753,version1
3323,16.3719876338756,version1
3324,16.4459744984175,version1
3325,16.5268484396246,version1
3326,15.3519324419508,version1
3327,17.0218370683727,version1
3328,17.0942302856805,version1
3329,16.0773059825112,version1
3330,15.725361791598,version1
3331,16.0752714442547,version1
3332,16.9705191297697,version1
3333,15.4786764768151,version1
3334,16.833331308362,version1
3335,16.7052474749404,version1
3336,13.9454948996399,version1
3337,15.3157505591929,version1
3338,14.7367622517565,version1
3339,17.1562778443058,version1
3340,14.9518143387222,version1
3341,15.5744511884108,version1
3342,15.765126871857,version1
3343,17.1902890880075,version1
3344,16.5407137227149,version1
3345,15.9107354914163,version1
3346,15.2878307483536,version1
3347,16.5042111519878,version1
3348,15.8933569347804,version1
3349,13.4163068041595,version1
3350,16.9521995463078,version1
3351,16.4746626121846,version1
3352,15.5572082281802,version1
3353,16.1567601025515,version1
3354,15.2512698073317,version1
3355,18.0292946326815,version1
3356,16.1143345408387,version1
3357,17.3881842812214,version1
3358,17.3564840892235,version1
3359,15.2876183243413,version1
3360,15.3098710067162,version1
3361,16.274245474318,version1
3362,15.6192133695951,version1
3363,17.1158287748686,version1
3364,16.1723501870009,version1
3365,16.5125645154598,version1
3366,14.232796559802,version1
3367,15.3297765687271,version1
3368,16.2769529475047,version1
3369,16.4319677760602,version1
3370,15.0391084450627,version1
3371,16.0274305658484,version1
3372,15.6303982456738,version1
3373,16.8078424382969,version1
3374,16.2975327379736,version1
3375,16.0230556945048,version1
3376,17.1019144613956,version1
3377,15.8379465063095,version1
3378,16.0865447216024,version1
3379,16.0169979019331,version1
3380,16.1501724295035,version1
3381,16.482914532808,version1
3382,16.8826083943874,version1
3383,16.3159248289188,version1
3384,16.2282383747815,version1
3385,15.8916156128871,version1
3386,17.1050609965313,version1
3387,16.5887190969325,version1
3388,15.6836172757913,version1
3389,16.3663566322785,version1
3390,15.2389104417193,version1
3391,15.6123736905515,version1
3392,13.649196993606,version1
3393,15.2347001455313,version1
3394,16.4621675175776,version1
3395,18.1739024711266,version1
3396,13.9632830967836,version1
3397,16.158637566089,version1
3398,15.2433852190529,version1
3399,15.7893680062322,version1
3400,16.7562650787401,version1
3401,15.0002655187806,version1
3402,15.0562554751067,version1
3403,15.9678689309229,version1
3404,14.4854975018935,version1
3405,14.3809654802358,version1
3406,15.6117862522242,version1
3407,15.6213970228817,version1
3408,14.4049513357541,version1
3409,14.891063339981,version1
3410,16.0555006767778,version1
3411,14.6273810618185,version1
3412,17.3713157196375,version1
3413,13.9409649530425,version1
3414,15.008474510365,version1
3415,16.2519338942056,version1
3416,14.9360549040989,version1
3417,15.7830977450441,version1
3418,15.1617510268336,version1
3419,16.6587736298099,version1
3420,16.452007547358,version1
3421,16.7999637926171,version1
3422,16.3647286884756,version1
3423,18.0859461737046,version1
3424,15.928515144438,version1
3425,16.2023382157429,version1
3426,14.4702313663059,version1
3427,15.6619118544623,version1
3428,16.9541363618083,version1
3429,16.0818425227231,version1
3430,17.7080180168601,version1
3431,18.0060530382036,version1
3432,15.2120786528633,version1
3433,13.9897508126226,version1
3434,17.1363738458444,version1
3435,17.8650771115208,version1
3436,17.0246175029763,version1
3437,15.7876137608418,version1
3438,16.2110362847523,version1
3439,16.4460756010865,version1
3440,16.5205996782321,version1
3441,16.3775619181144,version1
3442,15.3763411911341,version1
3443,15.4273894747972,version1
3444,16.3125011531968,version1
3445,15.2925721669105,version1
3446,16.5212034853478,version1
3447,16.4481879809082,version1
3448,15.4946773940152,version1
3449,15.7933878465149,version1
3450,16.0296140196264,version1
3451,18.0523441524286,version1
3452,15.231442399522,version1
3453,15.4347412205362,version1
3454,17.6666634077981,version1
3455,14.4595989929123,version1
3456,17.145046126336,version1
3457,14.4380504358503,version1
3458,16.4712215878359,version1
3459,16.0357610372344,version1
3460,15.6481497676724,version1
3461,15.0562450001652,version1
3462,16.3673766158548,version1
3463,14.1345282874917,version1
3464,16.1105539364261,version1
3465,15.513370058207,version1
3466,17.1975321252476,version1
3467,17.5128324284715,version1
3468,15.2732332629028,version1
3469,15.752138633665,version1
3470,16.1344291892691,version1
3471,17.0853178654251,version1
3472,17.2961459170556,version1
3473,17.2876299556704,version1
3474,15.6612964117549,version1
3475,16.604296542217,version1
3476,16.9207674072552,version1
3477,17.6447637430337,version1
3478,15.1137483831945,version1
3479,18.1725001290733,version1
3480,16.7148543015483,version1
3481,17.0374125711965,version1
3482,14.9244283693101,version1
3483,15.5257447302273,version1
3484,15.9301874196606,version1
3485,15.2374768062045,version1
3486,15.4273902964687,version1
3487,14.8723080114029,version1
3488,16.1227265407092,version1
3489,17.228789534202,version1
3490,15.4124269814738,version1
3491,14.1608318865333,version1
3492,16.4978261386584,version1
3493,16.5064816496434,version1
3494,16.5236044051708,version1
3495,16.6249499083993,version1
3496,13.0191452206218,version1
3497,17.8869267193083,version1
3498,16.4598802603643,version1
3499,16.3914276396,version1
3500,14.8127464849863,version1
3501,16.4443235591732,version1
3502,15.2460560024332,version1
3503,16.2110114236624,version1
3504,15.8632479200719,version1
3505,16.0132439946545,version1
3506,16.6801055870467,version1
3507,15.9442746334931,version1
3508,15.5009019814393,version1
3509,15.1730728364533,version1
3510,15.7101680130262,version1
3511,15.5074606960713,version1
3512,16.9751101486539,version1
3513,16.0979594208691,version1
3514,15.5028395737472,version1
3515,16.4232452379532,version1
3516,15.4807668551516,version1
3517,17.9191114300957,version1
3518,14.7552616509956,version1
3519,15.8395600042297,version1
3520,17.0215808761277,version1
3521,15.3671691351484,version1
3522,15.7965651545699,version1
3523,16.4112782037935,version1
3524,14.985419578856,version1
3525,16.9982876705273,version1
3526,14.367710095344,version1
3527,15.7658387881025,version1
3528,14.3448904985171,version1
3529,15.1665292115463,version1
3530,18.3088833508711,version1
3531,15.7364443711671,version1
3532,17.9971085025912,version1
3533,15.757158028341,version1
3534,15.4452604536219,version1
3535,15.4705234245025,version1
3536,16.7047356485598,version1
3537,15.0611142071094,version1
3538,16.8752661335692,version1
3539,15.255632954634,version1
3540,17.7290728123668,version1
3541,15.1850077223269,version1
3542,14.3097670158972,version1
3543,17.4909444628374,version1
3544,16.7036330749548,version1
3545,15.0373064199425,version1
3546,14.8024630079057,version1
3547,15.9991225772187,version1
3548,16.7010082035168,version1
3549,15.752658776344,version1
3550,15.9937232897129,version1
3551,16.1446637095327,version1
3552,16.5324461182041,version1
3553,14.8239641484076,version1
3554,18.4836540678355,version1
3555,14.6683309372864,version1
3556,14.6392316704996,version1
3557,15.7649075436675,version1
3558,15.9104450176071,version1
3559,16.2008287377298,version1
3560,15.7346346581266,version1
3561,15.8899862169088,version1
3562,15.7862171779652,version1
3563,16.7559482552415,version1
3564,15.8447736279284,version1
3565,15.7469933010758,version1
3566,14.3486964562166,version1
3567,14.2404733205376,version1
3568,15.6072140025959,version1
3569,15.063485262086,version1
3570,14.2347596076023,version1
3571,14.24068855115,version1
3572,16.7224821945173,version1
3573,16.105902985199,version1
3574,16.3901370028417,version1
3575,14.3560365618025,version1
3576,15.3451853788975,version1
3577,15.9108572517454,version1
3578,15.3105885332005,version1
3579,16.1423983845042,version1
3580,15.4633108786587,version1
3581,17.4195889987805,version1
3582,16.5257375674052,version1
3583,15.6399975516396,version1
3584,16.4255548649015,version1
3585,15.5887101696484,version1
3586,17.0709247867944,version1
3587,17.0468221739393,version1
3588,15.6394256836211,version1
3589,15.7538794447694,version1
3590,18.6328439945096,version1
3591,16.0828732141076,version1
3592,15.0062534173498,version1
3593,16.3436091902344,version1
3594,16.0499225873578,version1
3595,13.4926843818267,version1
3596,16.3284579764648,version1
3597,17.1164161222768,version1
3598,15.6033080435975,version1
3599,17.256966697218,version1
3600,16.1265202624962,version1
3601,17.0800617669879,version1
3602,15.9667868841288,version1
3603,16.0955011950514,version1
3604,15.4897027276974,version1
3605,16.9086135839376,version1
3606,15.6124838754392,version1
3607,18.0610544005518,version1
3608,15.5673553482673,version1
3609,15.3703472540105,version1
3610,15.2191025448343,version1
3611,16.1123041769719,version1
3612,16.8705995959165,version1
3613,17.4198027609609,version1
3614,16.6927386191921,version1
3615,13.7383867235367,version1
3616,16.7133792468394,version1
3617,17.5360798632417,version1
3618,16.3185707209343,version1
3619,12.7919431238948,version1
3620,16.4366817170109,version1
3621,15.3867489232788,version1
3622,15.9650396498571,version1
3623,15.0938618790069,version1
3624,15.4859786488461,version1
3625,16.1470311187081,version1
3626,14.6561238965894,version1
3627,16.1634615688811,version1
3628,15.4570907766776,version1
3629,16.4230168543242,version1
3630,14.7683873860577,version1
3631,17.1066754684972,version1
3632,16.0530992372669,version1
3633,12.7978899442563,version1
3634,15.0460956302666,version1
3635,15.7948449923099,version1
3636,16.3524594035718,version1
3637,16.5895882774138,version1
3638,17.574007101973,version1
3639,15.37225466679,version1
3640,16.868164976952,version1
3641,14.5156298975504,version1
3642,15.5991007128755,version1
3643,15.3606523163715,version1
3644,16.2163910472563,version1
3645,14.7388623703312,version1
3646,17.9879686882832,version1
3647,16.9823047681205,version1
3648,15.6931797120543,version1
3649,14.6868364777445,version1
3650,15.0927888354783,version1
3651,15.9073130495832,version1
3652,13.4966722525652,version1
3653,15.4172074884096,version1
3654,17.1208269867848,version1
3655,17.1651172181161,version1
3656,15.7774152005341,version1
3657,16.2718094861877,version1
3658,15.0897380017442,version1
3659,15.2588789399626,version1
3660,15.5732135757628,version1
3661,16.7506825373404,version1
3662,16.6493286576328,version1
3663,15.5517044375412,version1
3664,17.0594153829943,version1
3665,13.3046953395021,version1
3666,15.6728408086478,version1
3667,17.3196690187393,version1
3668,17.5585113851814,version1
3669,16.8606374442353,version1
3670,16.1421368620481,version1
3671,16.2023632741471,version1
3672,15.4997479846621,version1
3673,14.8493081466346,version1
3674,15.3914483092963,version1
3675,15.8529251088468,version1
3676,14.5641714078663,version1
3677,15.7568276360607,version1
3678,18.0266950236922,version1
3679,14.9820025515392,version1
3680,14.6901438108867,version1
3681,15.3835491327154,version1
3682,17.0244186944466,version1
3683,15.1672506656098,version1
3684,17.4420772238905,version1
3685,14.7307809624798,version1
3686,15.6856910097098,version1
3687,15.3858022177375,version1
3688,15.4356234748644,version1
3689,15.4351029390058,version1
3690,12.9287569644629,version1
3691,14.6855339067763,version1
3692,16.6770561357721,version1
3693,17.5991170955502,version1
3694,15.0210120633518,version1
3695,15.5693428071922,version1
3696,14.3779011423679,version1
3697,15.3528043706591,version1
3698,16.3610056712696,version1
3699,15.2126500535669,version1
3700,16.2644144424457,version1
3701,15.8856217447728,version1
3702,14.3691964542605,version1
3703,15.0126597163024,version1
3704,14.2182043917744,version1
3705,14.8849499950051,version1
3706,17.5864904804153,version1
3707,15.2240338374518,version1
3708,15.343907571639,version1
3709,15.0349510133562,version1
3710,16.7468633202894,version1
3711,16.6779055362519,version1
3712,17.2965362586423,version1
3713,16.9993641903577,version1
3714,15.5315291013472,version1
3715,16.571485629012,version1
3716,16.4233690972003,version1
3717,17.5719431967449,version1
3718,16.2402566236161,version1
3719,16.3164227290826,version1
3720,15.4558295996906,version1
3721,16.1226516470865,version1
3722,16.9546756406233,version1
3723,17.4922915694975,version1
3724,16.7825869886312,version1
3725,16.5315348863499,version1
3726,16.56723274862,version1
3727,16.1567821317538,version1
3728,15.5972597743925,version1
3729,16.0754858051112,version1
3730,14.7973697051162,version1
3731,15.6276153972397,version1
3732,16.6523911553705,version1
3733,16.6170101570441,version1
3734,15.5528604969933,version1
3735,16.1584809999598,version1
3736,15.4860010623647,version1
3737,14.8772366356248,version1
3738,15.5528609777747,version1
3739,13.8881463017626,version1
3740,15.2719013674413,version1
3741,15.7532996438466,version1
3742,15.3863843219398,version1
3743,16.1039478485415,version1
3744,15.1994214479332,version1
3745,17.3237039041904,version1
3746,16.0311640787661,version1
3747,15.1763863266765,version1
3748,15.1332482686777,version1
3749,14.7474184212259,version1
3750,14.9498020347361,version1
3751,16.8265248008099,version1
3752,15.1563297440757,version1
3753,13.8333190565213,version1
3754,16.7740149930723,version1
3755,16.5986813280502,version1
3756,17.197224676066,version1
3757,15.6318261305799,version1
3758,16.7023197989907,version1
3759,16.0753470583633,version1
3760,13.7373494180063,version1
3761,17.0547052393558,version1
3762,15.102674688471,version1
3763,18.3988548714367,version1
3764,17.2631996695148,version1
3765,17.2905850154388,version1
3766,17.9884855777354,version1
3767,16.209206906262,version1
3768,15.5553034334284,version1
3769,14.3415224863829,version1
3770,16.5823301969391,version1
3771,15.2887924257939,version1
3772,17.3689987731424,version1
3773,16.061200939313,version1
3774,15.7471651425733,version1
3775,17.0086433548207,version1
3776,15.3447711640572,version1
3777,18.6341313662527,version1
3778,15.694667098489,version1
3779,16.0984932015125,version1
3780,15.310791205908,version1
3781,16.3142806599014,version1
3782,16.9201745317161,version1
3783,14.4878530446312,version1
3784,15.9852976495785,version1
3785,16.6056516584147,version1
3786,14.9831191545523,version1
3787,17.1156395558568,version1
3788,15.7398362428214,version1
3789,17.0364758960852,version1
3790,16.4910792548334,version1
3791,14.6741279501161,version1
3792,17.1095573291284,version1
3793,15.6408908549113,version1
3794,17.7233965100585,version1
3795,15.1957326591759,version1
3796,17.4273055178737,version1
3797,14.9132107243696,version1
3798,16.5721211512467,version1
3799,17.4247933841767,version1
3800,15.593928648453,version1
3801,16.0491471875358,version1
3802,14.9687348324069,version1
3803,17.0305802226358,version1
3804,16.7965517680036,version1
3805,15.3327846643447,version1
3806,16.2334976507161,version1
3807,17.862195044318,version1
3808,15.9438468881067,version1
3809,15.022768005662,version1
3810,16.9494848315133,version1
3811,16.1932172412104,version1
3812,14.9826993617094,version1
3813,16.0142790040846,version1
3814,14.4798933542477,version1
3815,15.326650701855,version1
3816,15.250635998609,version1
3817,15.9657197535154,version1
3818,13.0277032251111,version1
3819,16.6946303273185,version1
3820,16.7302116888028,version1
3821,14.8660332108275,version1
3822,15.9435179035596,version1
3823,15.7416442980126,version1
3824,14.7512361722825,version1
3825,15.8968894191158,version1
3826,17.6691958843867,version1
3827,14.7219959878715,version1
3828,16.7457993443422,version1
3829,16.4900871727957,version1
3830,14.0032926132411,version1
3831,14.5911646829961,version1
3832,16.9178451345239,version1
3833,15.2505192445659,version1
3834,14.7615606314762,version1
3835,17.6144484044437,version1
3836,15.6106256970907,version1
3837,16.2634197464628,version1
3838,15.7974783520194,version1
3839,17.0576889130448,version1
3840,16.2618973350191,version1
3841,16.1076990628364,version1
3842,16.8309216010258,version1
3843,16.861274474407,version1
3844,16.3303092516879,version1
3845,17.0899624341652,version1
3846,16.5987885271301,version1
3847,16.4970426170008,version1
3848,15.5419301987216,version1
3849,16.9174652923924,version1
3850,15.5896616886522,version1
3851,15.1738971599669,version1
3852,16.0458334373318,version1
3853,16.0249622809656,version1
3854,15.1049612793945,version1
3855,15.3510082613152,version1
3856,15.445286761804,version1
3857,14.9484531489322,version1
3858,15.896669586978,version1
3859,14.5655572991671,version1
3860,14.6193814802263,version1
3861,14.5006074710015,version1
3862,16.0220188600665,version1
3863,16.0999637218156,version1
3864,15.8848793702775,version1
3865,15.5984611924121,version1
3866,18.3446234077386,version1
3867,15.0227831584053,version1
3868,16.8972317706839,version1
3869,15.9082577071978,version1
3870,15.6834886271563,version1
3871,14.5971052608323,version1
3872,15.8454060776412,version1
3873,16.6417912902274,version1
3874,14.5938810476705,version1
3875,15.1112364899211,version1
3876,16.1196474342889,version1
3877,16.9254361285411,version1
3878,15.31967307749,version1
3879,15.8705848897908,version1
3880,16.1254152194512,version1
3881,15.7889587300869,version1
3882,16.8713767758443,version1
3883,17.5586804614933,version1
3884,16.218188257014,version1
3885,16.4061547414247,version1
3886,15.7417926477394,version1
3887,16.8852840989318,version1
3888,16.5585286294443,version1
3889,16.1817844215952,version1
3890,17.4481361544739,version1
3891,16.3732029094055,version1
3892,15.6049491121757,version1
3893,15.5224705998852,version1
3894,15.837005980824,version1
3895,15.8109895753834,version1
3896,16.1813626977879,version1
3897,16.8261687516379,version1
3898,16.3944156881754,version1
3899,16.7385849407399,version1
3900,15.7288697786219,version1
3901,15.9384089269199,version1
3902,16.8494353676817,version1
3903,14.7917708376581,version1
3904,17.0577020430989,version1
3905,18.3743440238252,version1
3906,15.5997525756041,version1
3907,16.9916158721417,version1
3908,16.9634778024336,version1
3909,16.0996929345932,version1
3910,15.3470978249066,version1
3911,14.637995371712,version1
3912,16.4530202517109,version1
3913,16.01080770189,version1
3914,14.9765032768267,version1
3915,14.3840800290134,version1
3916,15.1385628794211,version1
3917,16.8657969638524,version1
3918,14.990842782166,version1
3919,15.8642519234089,version1
3920,16.5743370106413,version1
3921,13.6021709314181,version1
3922,16.2817878032854,version1
3923,16.0413166332632,version1
3924,14.1493767893379,version1
3925,15.2055228251794,version1
3926,15.5047137401127,version1
3927,15.314119128636,version1
3928,15.4472440407758,version1
3929,15.8974559912303,version1
3930,16.8248784961555,version1
3931,15.8720375349016,version1
3932,15.4117294963275,version1
3933,16.6681884871919,version1
3934,17.0051483231169,version1
3935,15.857796177017,version1
3936,16.864285924477,version1
3937,15.9780954063869,version1
3938,15.7352691234335,version1
3939,15.086686969957,version1
3940,14.8653698181572,version1
3941,16.7645570989855,version1
3942,16.5707101381208,version1
3943,14.64830607126,version1
3944,13.9701145310799,version1
3945,16.5904786536627,version1
3946,14.5869300364111,version1
3947,17.6103415509605,version1
3948,17.840442546891,version1
3949,17.3682979096808,version1
3950,14.7444268654104,version1
3951,14.61565291181,version1
3952,15.9804203207423,version1
3953,16.1625856547625,version1
3954,15.86529164853,version1
3955,15.9152013620502,version1
3956,15.4270381428165,version1
3957,17.6676064362821,version1
3958,15.4232982651691,version1
3959,16.3018563430875,version1
3960,15.6101776722053,version1
3961,15.194053731208,version1
3962,15.3491261072263,version1
3963,14.173797302644,version1
3964,15.9001686060825,version1
3965,16.1294034657921,version1
3966,16.4154689029051,version1
3967,17.3115125574602,version1
3968,14.3442917489953,version1
3969,15.4444811096939,version1
3970,14.3602025433137,version1
3971,16.2889306064222,version1
3972,18.2917545325227,version1
3973,16.872090099529,version1
3974,15.629885357623,version1
3975,17.2985292782618,version1
3976,15.8448062643739,version1
3977,16.3180355565323,version1
3978,15.9290317704803,version1
3979,16.1834673269033,version1
3980,16.7790892898174,version1
3981,14.743303552933,version1
3982,17.9932864478387,version1
3983,15.6492233620805,version1
3984,16.4010385053452,version1
3985,18.1346185240616,version1
3986,15.9277339297281,version1
3987,15.3976223047296,version1
3988,18.0528747329865,version1
3989,15.0081949275324,version1
3990,16.1353126164778,version1
3991,15.5423967680677,version1
3992,15.9515788330011,version1
3993,15.807706040098,version1
3994,14.979146433466,version1
3995,14.5591732322913,version1
3996,16.7616687094877,version1
3997,16.6974826556788,version1
3998,14.9496346566131,version1
3999,14.5162726349833,version1
4000,15.9730233699841,version1
4001,13.9425149016619,version2
4002,12.3710104647951,version2
4003,12.3691989410113,version2
4004,11.9761871200517,version2
4005,13.7890621122077,version2
4006,14.2005161870202,version2
4007,14.2525728589014,version2
4008,12.3059721798067,version2
4009,12.4638513655521,version2
4010,13.0889765702832,version2
4011,14.0294935179188,version2
4012,13.5211586452874,version2
4013,12.4815007368554,version2
4014,13.6448176764829,version2
4015,13.324829166814,version2
4016,13.5233677015326,version2
4017,11.5045977296615,version2
4018,12.9403425680322,version2
4019,13.1755298004803,version2
4020,12.0488115660355,version2
4021,13.4641132232673,version2
4022,13.910891997664,version2
4023,12.1938026152794,version2
4024,13.2136713778275,version2
4025,11.879647229585,version2
4026,13.3307877792321,version2
4027,12.9222028934283,version2
4028,13.9230346754699,version2
4029,12.2505471384859,version2
4030,13.8541551627775,version2
4031,12.5881282042951,version2
4032,12.9691585580978,version2
4033,13.3529094444915,version2
4034,14.3328147685588,version2
4035,12.6026992146263,version2
4036,13.7132445973805,version2
4037,11.4950994446877,version2
4038,12.0130361777164,version2
4039,12.9782216438812,version2
4040,13.4083129185736,version2
4041,13.426058512296,version2
4042,11.8988341697068,version2
4043,12.6676503115166,version2
4044,13.230207587653,version2
4045,11.8288465950884,version2
4046,13.5913695381045,version2
4047,13.147276022568,version2
4048,13.3479512079825,version2
4049,13.4858135755231,version2
4050,12.1522688637777,version2
4051,13.6269733019045,version2
4052,13.4793384197464,version2
