user_id,city,tenure,channel,opu_6_week
857b940decb07c2c106973aec88043545212749668c30ae99825515bdcd815b2,NYC,390,15,1
30eb0e52ae47dad4bfbb74bed34bf07f45cf8cb8e467d1c9ea98c1dc5233c4ff,NYC,75,10,0
d7d76ca887f84abd1e0aab86946b9dd979f4830abff4c8707cf999ce9b1f3a97,NYC,1036,15,1.83
7a0a47e4593aa043e6a78ce685dc10073318bd0432d83828911207374d3a860e,NYC,68,15,0.67
1e79c818418b09d95b46f05fbd35c4058ab17d37a55290b4ce8f1d31341713a5,NYC,265,15,0
6d0b063786d8a5c46929e650bec1e2043aa65f4227fe091c9042adf54d24c6b1,NYC,73,1,0
dffb5757ec2262ce2ebac1e4f9e9f2a37b1689fe8462400207f601b684ccef88,NYC,164,10,0.33
d9ea4f673a47d1dfd0c9fdf6c2f9c4b77d7d7dd5f100fc3161ea5e6b5a8d7d8f,NYC,45,10,0
98fdefce1ad91591391e8c59a20ef9982b19ef30ddbecfba99d35af8a226de6c,NYC,857,2,0.17
b68fbe1aeb590d32b83b349473025205b0dc02948d5e88dd6ff0869367214874,NYC,175,1,0
113546771cff6b25d109184066f7e997d600141643163b2d47ce96f17b0f1b63,NYC,68,10,0
4dd526df27e3dcdbef35d3884775cef0a8ba5739c5aed1394ad40422fcc913af,NYC,29,10,0.17
2591d09494948968464546e01cbd0f34309443e38c54d859a58d3069c420e77e,NYC,117,15,0
22e47640a02b249e90bda235f5382b25ad19396758eba78620ff96c6b95903ec,NYC,350,15,1.5
df06de3525adca0badea1c2faa147910d8e54dab35fe9b645dfb0a7fc249d2b6,NYC,1054,14,0.67
762c8e8c514d113d5c2443240d211b4c195c0fc42e202c98505edbd143de94c0,NYC,74,15,0
8320e1dafd229276ec436a6ee6f4af253771bc7edfbdf8e592dbefe8481c4480,NYC,1060,14,0
17a323376a1d20d7b403cf0ee2da5e7e792c4038e8bb392eaa439b04f5d2d92c,NYC,138,15,0
e8c42ec1e03af8a594cbcffd0398019e4b9355a9764822f42917d32ad9f93ef1,NYC,781,2,0.33
79431e90cbb90cb46ba873e5b2209658a3e436fd7f0f8ddddb6746c81ddf6c20,NYC,755,2,0
3284c1b46242e1226c27fe8ee02b07cd67065a2bb75796763ed157bd2b4b0c31,NYC,591,10,0
e5958b00a8cb22071471d087d6aba48f81450341cfbfc30aa7c5a83d83eb80e6,NYC,129,10,0
c7e32ad84ba0d253c19c811ffcfa0e7870bffd90688b4b4b7c86a599bd5abd66,NYC,46,15,2.17
a93034a228216f5443c9deaaacd53eb380aca57836da55da3e68efb43b1dc204,NYC,394,10,0.33
81e3b42bdd57daac8d9b6e6c7e2bf055db981a72b10276eb617f3a78892646f9,NYC,131,15,0
82ec1750677d7f5eaf66287b57cbd35168ea065d233a230cdf2f57ff28bdbee4,NYC,32,14,0.83
642d5b93f9df62105f9c6efe15c5b40590e2c0fa631ef6838d4cfd1c82886429,NYC,67,15,0.83
0e25dc83d7f96c3a271aa271ae531ff90c3a280107dd4a5cf2fcc231601c4749,NYC,261,2,0
1521bf1d73aa6edd8467c777ea145c07c9e73edf27db31ba0ebfb2fef4675da0,NYC,47,15,2.33
c4be37877a13586a52fef65d77f7cfee20d3e0ae535e3f60953ad3e01c716b42,NYC,75,15,0.5
9df02373c284700b5fe2b546888905b588cb2f944165ee2defdc97384e4e6596,NYC,69,14,0
85ba9b357fa16ae461c8f12e0b5add3e38fa97cb49d66f776964b15ca24d7b32,NYC,181,13,0
ad0967b6200058f6a84979a6ef37471e8c3fe3e2f53cccac013187a933460373,NYC,733,15,0
afd7b39380b2d9f7dc84416eef367a3b68234a1925bba4ce2abd02b43d12e976,NYC,131,15,0
e59fe75e1761c22fb6a783a0c2582ac142af74b59bc5df3250f8dbca0a9aaf06,NYC,28,2,0.33
1e1ecf42ff14645c326857fd6cd9faf48231d676ce2bcf380cddd207c96c3e68,NYC,35,15,0.33
24cfcbcf58108999fd12a2db7b4622e5ac05ef4e51840c73dfef065a0bbc5799,NYC,68,1,0.33
b34c8aa65d4a2831c56196988950e9616e027031d9d201cbae698c98ddfec508,NYC,39,2,2.33
e80aadaeab7ee3d8573aabcd0beac0272049bfb3237f7006d64249d7334f65b9,NYC,74,15,0
922e8b032ea2b513442222b90e0dabcddf238b4cca0d6edd52fad908d6eb3fda,NYC,41,15,0.5
0b547554d0a81b6b9381b0800002ec961e9fba76ff417ae508322a910fcff48b,NYC,69,1,0
ddb8f661b49655e23c97ce223faf90b152b9398047f488617871e5e592980c69,NYC,588,15,1
3b26d4393856a07efe437e2f58c129b98d094ef7e2e7925c1937e743e75b6371,NYC,66,15,0
3a6cc125b5aef3e50723a638132426163bb07bd0522b37b40d0c5a334a0b1acb,NYC,58,15,0
995ba08c33741c5c54f246c85a0c6c96f9c93d85a071aeab3152443a2a375802,NYC,73,15,0.5
a172e14be011c75276f68428ac04b98862162d089ea0644ff4c50ba8f28bec78,NYC,134,15,0
a3650aa8d9a99860b1a9034a5ef021a701b68a20170e5a31f997a90e05c09d93,NYC,116,15,0
38bb716f40cd9539c8bd0557681543b0274c3c017410109cb3d195ef4f052c9b,NYC,247,2,1.33
0e5a3c786c13d6fad0f227de6d985dbb73c796392f79f13d76d3c2d91208a4f6,NYC,96,15,0
ebe769cd64731179da71747bd2a20db171dd38b518bdabc2f0c38d339463df8a,NYC,115,15,0
72dcb58c651d6b27e0d7bc5d393165bf47be609779719c303fdeab09b16d7bfa,NYC,137,14,0.33
c76a7266e861eefe3c0ebff10a61e2d66845b596b229c5f18ff2b15d4b730810,NYC,53,2,0
f7b7f3bccbeaa50401de2e454a0ddff25d92f7e7e5a60cbd98908869958d0f5c,NYC,69,1,0.33
896f1254dcb2431844c6fe6416e12aa931c6ba10a6f807b840222dff9d1e1700,NYC,859,2,0.33
9d822411fb0493e23b7eda70f438396ffc08c1426814f5e8e85ab1072337635e,NYC,76,13,0.17
ebd2eba121dae8d16ce8edf14efbcac80116c45ca3d3a8a8c5891cc432eb6eef,NYC,70,15,0
1ecef0d971484acce9906fac603d8d7a5e19c2ac8080451ed2678cf821608e26,NYC,31,14,0.33
908866c1f1d01282d9ba9fa07bcfb0f2dfdbbb6b779a6ea77a44d3d2470e5386,NYC,115,14,0
5d30bb1f070889f9acfeaa89034a5b7e50092b10629e1e34937340dd49ea33b6,NYC,264,10,0
b158976a5e6575b7475faea68d5026103f8aa0dcf186c13f8f581aefad6af0f5,NYC,67,1,0
6baa33533dcbccbef03d1f494d47c2f45656f2bd99f2fd80833e452dab54ceaa,NYC,138,15,0
a1f9681dc82d9d861fdf88997d42efb95dd6cb6a990649f0a726ebad151de8f2,NYC,117,13,0.33
b5577672f50cc35c6ec5a281a69e342e1f4e5ea6fe5f394d3ecba2b77df075cb,NYC,137,1,0.5
5dd913657677263f4aef87f4a42e8bc8b328f285c91873ff39f52a494ed5dd7b,NYC,458,15,0
2461cfa2cad72191eba1e2fe6b8eef14184810cb72d6b34c8a4414dc64a32581,NYC,230,14,0
82224df1745c8ee5437a67cf70f9920106d1781dcc7367ba5a034121ebd919e6,NYC,76,15,0.17
a7e8ecfd0e75bdd6bec8b4488e0391b5a8d97edf6138db2d820e24630449dbf4,NYC,104,15,0.67
7cc97d2ea59de8d9b42b2d28932349830b5ead5f66d9868cfe6dc8edae4d27a4,NYC,67,10,0
f55b5ddb0e2e8d723c29a287d33bf3490b03099bfaba883eafc6ec8584b4ff25,NYC,1033,14,1.67
353161c66e0f7cdc7dc28ab794725c90f6e9ce37918b491c07c267230a46a6fd,NYC,74,10,0.83
fdfab93c5ba5fdc210bdafbde026c41760c0cfdc8134ee15a62b0a1ad3cbebf4,NYC,132,1,0
a4b2c3ab9027db6a3757c322aece5cc832051b9c9584a4b69e2411103ea3b01a,NYC,74,15,0
2b340e0d05d3ee270d5cc1bd56da7e6f16e36f873bbc623d91c2bfbcb997a3f4,NYC,69,15,0
bda7bd28eacb9c221b89e12a700ce5bcdd3046d62a23a08c5ab2305503c225a2,NYC,73,10,0
8e1a07f63d23180d204d78ac0965001de0e562f3d5895b8c50a1d1f3c4fc8783,NYC,102,10,0.67
1fb1bba9edc5e20b88f8a1c2089e0b2af7148b2536cf7bf8ca9515e339bbd1ba,NYC,68,13,0
7fc007558fbd44808a4a4cde0b2ab86eb80582035c3817e58fe082824c67b989,NYC,152,10,0
7db5889410efc74581fe817f0397d8d5adbd089c8e316eddc27666d42c51cc41,NYC,76,15,0.5
05fb472e04056c992a616a6bb7fab470e9191534a156d883e0b83c785852218c,NYC,24,10,0.17
cd729858369890c29ea3b1a1464cd60552f54e61768636dd7f42369e0a2032a2,NYC,26,14,0.5
c54c0553fa58eaaaa072961836663c9973d98cb3cfb36c79b7b3dfe869f37dcd,NYC,651,14,0
22e09c3f693d8c193f8b246e7e415473a5757192a40292d2d13ad855e9907f57,NYC,350,4,0.17
ba413f76ec9ce47839e17863eba07d0563b3d63b03472723ed609196abf9e653,NYC,601,10,0
8a2b2c0b68343c3d20b9f1f7657d086090875e04625f8f47eefe7a346429b384,NYC,269,2,0
a3de692624704abf1a146bb6363ee98f2598a4391eeeb87f5097dc8dc64fa132,NYC,132,15,0.83
6cb2a6ce89540e99b164da63c22604c2ec0305dcba70537b6232f48e91cd9d31,NYC,119,15,0
50cbe73ab1aaa478fe38fca54b55fa6c5958627cd7c05a425eef54c99ca13a17,NYC,65,15,0
e04b7217227945493247261c07f61cf638d55e3033145ff6d0da91461d4a7512,NYC,27,13,0.33
e50ae55a3eef4df5f0ba08afd8e84d8dd2d42e4208bc4c75e3eb480cd87b10f6,NYC,139,5,0.33
d9128ab24ea7150abfe185ab568957db2c61b5534462901364d23fae4609074d,NYC,160,10,0.5
fb1377c1a63190d5adf93b6ddb6e8bb64f0051a9d76ba6e80d7a025dbcedd7e6,NYC,73,15,0
5f70e5cadfb0d61df3d583a30acb9cdf61efea5143803de142b6d105431910d9,NYC,762,2,0
677f12774454f127d4cecab5da5f2a16b3071f35cfb1a67265734d8a04eb0d56,NYC,76,15,0
d6f09fe0db9b5cbdc77916a0831cac34df8551b7ee25e6f10a1f49ad43dc6cf3,NYC,76,10,0
63ecbacda2282fa84366a6526351eb06b2a9e69d119d073ea52fbee80bc2e9f7,NYC,256,2,0.17
a1ad7b287260a07493ef8e7444891737e02ab2a0e4caf7c8d08dcb0c2d7f6463,NYC,75,15,0.17
ad734351f134d464cc0041f8e06ac9029bc3f83f200d61b5973ce4f88dc17926,NYC,432,10,0
942644b7664d002857da625c2e601098ce86bbcd4edfb449baf52ae207cd5e7a,NYC,332,15,0.17
e28fe28847e8d210b780086c788e425682c40e758cbb2b87c027d799358b9ddd,NYC,75,10,0
c5b560db60b919e75ae0c1b38d69dfc208e9a0305bea9425777474076c64eb85,NYC,109,15,0
fa4886bfdc32bb1e31e05a90fd0ff9d199945ad5c6da0ca99b28e32745cb10f0,NYC,130,1,0
63e9353d177a69ab9b62c2f6155c2810f444f7a8dc0f4837dd8ab0f8a2ab2dc7,NYC,81,15,0
c73ca28e6b3588d779e1678c1e6393b5a82de7495df3ff78d822dc17fe430084,NYC,125,1,0
67a276d1be1ea9f1752155cc85f7eacf8232adc329d28b5fcbaa03fd6b6af147,NYC,70,15,1
93b51732595b80e5bd07fe2f8fad1d6d034d3a1629f6c11194e594b22185216e,NYC,67,15,0
86803563c032a660b81de5894e0ff141b53a2776a851153dad1b900b81264a03,NYC,525,14,0
c5ab6e31e21d6e8a7ced9831ba15a2f11f5243c9fb7c2b9c315cfc8329eb317a,NYC,77,1,0.17
e055e1faf6e19934ee1455e99f1ad133b4fd2aaf20217098b8565898c4062dd7,NYC,76,10,0
7099142cd22b4e8b91ae3ba7f08a108d5a6500b87083cfa533d1e8b3e633b84d,NYC,75,10,0.17
18a0380e45e7bb2920e436dd7e17314118fdc125fcec8491d0b955b8a82cf51b,NYC,66,1,0.17
aad6de6546a50d9833bf4add6246d2212a3947cf39bff7f22c88f898f4175ee0,NYC,353,15,0
0f9d9c77625e04f5cb95973d9404089f173d687cc761ff8861486dd16ab09442,NYC,32,1,0.17
1345a4b8e3f64ef8d33eab1b8b250be2b5b96128487044ca11a9763fc2ca7436,NYC,67,15,0
c922014a1e8e85c7334aa9168d9e775b0260f2fa618f3e3eff028a83cb0d7c13,NYC,74,15,0.17
14dc7c5790c8175e6821f4745a6a8a7c7d5ebff4cdc60a4598acd8660df84535,NYC,117,1,0
f2fab4612ec140d79777d317bf11416e5ebe05039f74d051ec0dc7e0b06ad19e,NYC,180,10,0.33
044dbfe26a882c105c7a720b100e1d311f574e8b9f5341c3a498bc947b896ef4,NYC,488,10,0
e537f61772b875be1bbe0c192b4475ab2474fcb0a7bfe22d1296f3ef36917e09,NYC,321,10,1.83
087fc7230678de5bf621a0fca1e141ff54fedceb89306fc99a508ed27a1c81c9,NYC,12,15,0.17
43bfa8116e75c147e7f090612bdfdae1c5eb5d50827cdac3f3d7d92f1b5fa119,NYC,125,10,0.67
c2cc79920de348b3bbaa8122a203769d05d8f6d0b72eed4d37e5759e86e55c77,NYC,473,14,0
91d982073f08cbe61ebdc971fc747a88669ea5e5ec00b7ddf1306ba4d85fb7fa,NYC,117,10,0
d880f39e5b8d07527fc6a7c3bcf11cbf4577b85862cacf02c3731a5e1555172b,NYC,300,15,0.17
c78784650591cd815aa5e58934d74e60d1dc49330074add058c8f700924441e6,NYC,68,10,2
fbe7ae9ac34a6d5aee363cf71b92cf3d48046ec5320e54d1079ce741dafa1df7,NYC,75,10,0
6d6edcb82db45499a804e47734b1ccca647e65acd182e33a6a2561292f469a6f,NYC,59,13,0
8f0ee25bffaaceb0f60d41810ea5239d0e31c0f74de422e3a2badebe68ec5b95,NYC,117,1,0
93ebeec929b592e5db2022b4668bc11a2d28e29343290ccffe0538063aac7481,NYC,488,15,0
a3ff055353ff9cf0c364a26ff205e69ac214f357e3f3f9ff1b074528f76e3a2f,NYC,364,10,0.67
787c0cc29f69305a3c53b124269f018f079239e6cdbce45b3ed1f14c66f305f9,NYC,110,2,0
12bc262d39231c4d080311dfca075bc43bb1cec96ef67ed4594ae38a21a8cc28,NYC,656,10,0.17
11520206e1b56d80d0bc02a02cf824843e32d5612fe11d5e7330d2681f8e2a0f,NYC,286,15,0
596fd34f4d279c7a24ce193ea3d2d7ba87a4161b8a9da41d0efe393097162399,NYC,8,2,0.17
6c03a597c6cebb6e37cf5e4f8688d055f97c4bf86dfa242e3499111312b31da3,NYC,90,2,0
c7e348c4e947420ebecb9c3d0a20d1b556ffdee984da864fa877f47686ba8c4b,NYC,18,15,0.17
fac731e097b454ea2b724e713d99187771d935f435dd55cc7161aa957199e932,NYC,66,1,0
1655f60a92888b757320f1f8e72aa37d44ddaf14ff44b95f46abd56582d8c069,NYC,116,15,0
7325666c7ab7503ea7bdf2a16ba95938e8f64acc971121c0a564b6785257b5f3,NYC,1007,14,0.83
742540fa5cf3fa15976744803b8465c91c3a7c509353ee317c6a9747564706c7,NYC,40,15,0.33
460bd44508ca7e52d8540acbfaed8a2b7e369bbade4ea8b1eff78bd9e05f2d7c,NYC,81,15,0.33
62de8db389d9aa56bac73cfdfd96193ea12616a7cfcbbd3745acaddcde4a03da,NYC,139,15,1.67
98f76ff84630b92c6c0023e24e65402d1f9952bbac624d70368bc8297da68dcf,NYC,137,1,1
d260ca9b1461bb0c21551781677d248aad5761104c37a1aa8f4770e1cb266cbc,NYC,194,13,0.17
ebcb66d4a4c01c5a64bd42fba06f2b9d0c50653b0683f3aa50539adc91498857,NYC,67,13,0
be9d61d4acf0ecba8a792d601e32d8ea3a7bc35a14aaffe49e777cf1968aefea,NYC,118,15,0
e24d678ca18e9b4ae65bd1783fe4cb6e5cfed472b3ce7c05e0d9ae952cd5f1e7,NYC,135,15,0
9bd1d4e14a3b691030ca2775fc5106d76b34a3333714edbf9a2f2eb167883c18,NYC,67,1,0
fc646d88048ad1b89906b0f1827f2166322f7babecefb888f0a965b5cfb50217,NYC,130,1,0
f6accb8b1a8410daf4d3c71893df281c13ab98589508e169c3339570ff2926cd,NYC,129,15,0
d8259cc256d97be19c1b77ba26f1a56dc5cbeb7df5287450bc5a34312e82904c,NYC,63,2,0
8737c506ab69d12b09160ee9d128a5e0270f4cb4a6de0129933fa71e5ff2b78e,NYC,656,10,0
28e6fa53b32ffc5fe037ba5d4ad04f5f2665b34ef13dc0887c62c215c4e6416f,NYC,66,2,0
880168133bf7343ae189af81ad027bc06022b5165b50f5d6eab183dd5dd5f427,NYC,602,10,1.17
d0163738733b371c4a9f965159e62d8dc97761dc1c23115ffffc63442e1be597,NYC,69,15,0
5ed80c6e297e571dad019a3c99c7ec6333f835ec05f25c00cff52a1854b6bcc4,NYC,137,5,0
e4d04e185524753229f3059571e4d8da3e0784be70086d07179d85ecf8645904,NYC,68,1,0.17
6b9d93d32829949fb2dad7c50c5a8b5eee6ccf793368989aba77e1df524def95,NYC,67,15,0
4547e530c85496e0b209de14f5d609e43e1da263a5707c23c2ac1e39df44c472,NYC,62,10,2
feff065dd4ab09266cf1f022891265c520f9faba05139d7e8b7ca6e7dd2102bb,NYC,66,15,0
ea3b412373f61779e2fdb4597956c6d3d26ea7cd5d59f22723e7802975155b40,NYC,28,15,0.5
8a38c00fd1e8680c37cdafe2db4208b6bc79d30719927277b9b5e0e2f144e547,NYC,215,13,0
63c5b444de01abd18c67dd2dca27c3192f622efd26397e6eaca7d5df6c9e197e,NYC,320,15,0
ed44cb535dbda70a5f05061834328a898b2afae280d44a23c1dcbcc0b98b4f5e,NYC,68,15,0
2173c9d234871cabdbdb4b877ac6eebf1ec7cf40261ae1220b434987f4dab9c6,NYC,25,10,0.5
072ab3ce03de117f05dc4294575f0b5a8b2b6de2474616165d90ca40bc6d8b3b,NYC,74,12,0
046ed6dc52eb36c8e9e316c81107e7bb7853123f7bd83182959835f4bcbbaa03,NYC,374,15,0
e773017f2e1b5a54b016bdf7596fabcf4d113bff3bfd450c52691a6b72e3acf7,NYC,30,10,0.17
5d02bcd2ce507530c48e4df7c97d5a031fe0d8a8f3a4a854e0cccc0a25a182b5,NYC,73,15,0
a22ffab10f989daf763bf5ec59ab16ccff520909f2a63836541bd35b29bb6924,NYC,66,10,0.17
9cb376180fb3917b1d620c91395c705357917bd9e1100e68dace2fa20d392f87,NYC,68,15,0
9616a509bbc90dc61644575ddd0368b7ec3fd4c490349e83d18dd0b397dac2e9,NYC,69,15,1.67
8784e82eef137181cb635b84333f02e8cbe47e6175557460a7ba42ee670a1b10,NYC,183,14,0
72148487fb3954abce0b83320f8a3054111a5a360d1116f347712678d074fc71,NYC,328,1,0
2f759fcad4ebe541de7e59b5b672d7ce8e88f808452269c7ce693727d09ce899,NYC,67,10,0
851d9861cf8a5c5a50b413747ad5dd0f20a1ac62afb9727418252fa27925a7b1,NYC,69,10,0
c8d91200e2402ce924b347e4e0653719a693e59a6162f1f6d97912dab7bc5dff,NYC,1067,2,0.33
16f3affa12fe9718829605652b1835d41661b667f4a44109d1609a461a0350a4,NYC,262,5,0
27aad52fb157a37736620a1101b256d65d920dba769cb72164abc6cb118e843d,NYC,683,15,0
381d53d1fce0aca4234ea7a7b5cb0c2fc14125ae095f28abc42b9cc8f529f369,NYC,143,15,0.33
ca72985e246fe3c4d9119dc270371a61ae0b7a9adca027acd30cf27d76e1d3a4,NYC,25,15,0.33
5271f9cc42ae0e7f96fa12f84febfd60a8fae0841c44a109cf6b8ca7ef9ba0cc,NYC,26,13,1.83
0e95d0e6959b374557e1d81e5aadcec57b0e4fc1be7f7918fefe4edc2d14b8ac,NYC,123,15,0
fff64d34a8b64fa56eb6c9b7e9f20879bfb6a94b88db24d8c68a9d83737901ee,NYC,125,13,0
6cd5a796e1c3313ab8e3512f6ca7805edcdb921137c5e24a7133ad00b79cf3f2,NYC,66,15,0
a940c05eefc404860c30c65e5f8a2c9fb326ae7735909cb9f10b2d03fa438874,NYC,115,15,0
8c458d6b89babd657f808d14fccf13841818ca378a646373b875ac3946c071b8,NYC,742,15,0
d98d5c1fbbd83e5b2e83ff7265275c8d8906a62aad6eb89527fadbc2e96a4029,NYC,119,15,0
baf6b0801dd7361b05bca62d6ec2c5c48658afff652fb7fd863d084941d01450,NYC,70,15,0.17
dfae26e182d593c07c3d1713589510f7bf349c02b090c99a36557493d8e156f9,NYC,122,10,0
170d57fb011f3c78baef58332495768d8508d4e4a38c0d5816ce6414a9938b6f,NYC,167,15,0
55f2030cda05196179ca5e89161f510f938f2eb8e4ee9780698d7a378dc70c79,NYC,494,15,0.17
4b6462911c496fd7aa54ddbc62445aa49d81fad19b521de6b415a25c13a83626,NYC,73,15,1
4bc15f6b6759adfc08d4b4c5b5c180f1935fccdd53c2bc4b5496574c9afedaef,NYC,73,15,0
0ee7b9381cc35d0ff2061e0265191990dab28095af760776d79597dd878f38d7,NYC,68,15,0.33
fbc1378d368d00f5280e0e3ef039cbc722359c9a1a3fa9fb52c854ce2785c93c,NYC,181,2,0
ccbe002fbb1212b74be99a17ccef6a3fb617cd16233bbfc3341515eefc10416e,NYC,68,10,0
a75d76760bcfc66f1dec91ff933e28e3df7aa8db3cc4cdf9ee4e87b05a71809e,NYC,257,15,0
e03ba2e6df84f9d35a723381a3aff51e7516fc05395119ed33fea57c6d5e0e59,NYC,320,10,0
0916b2a4ababbc87556cbe8bfe5d586c295a7358bf50a70a60890bb4caabf1b4,NYC,123,15,0
b8a9238f91ec4ac9e483294ab6cfd0d66f3bf44e09f125e9ad4aa27e5f93a1ff,NYC,454,1,0
e13680886e40774f3d3cc73f77c476ad9ae5b1d4bce023b8d744a6c188097285,NYC,124,1,0.17
62d33608bc3bee4de10d8792b1232ea0184062bab223927738d4fcb2a289f789,NYC,67,15,0
b836a54eb7a85b000b0e269890948d16f6236a412eedf12099ffb31665e0e9ed,NYC,804,10,3
8df2806acbf641243e4c13a4e0ac369389132a41cb7f9a6d7c8ff05972142e3a,NYC,210,10,0
b31eed24e4ed317d42a757c4290fe9734ff82f4c363c3696f881dbf794f3b28f,NYC,67,15,0
f79208bf2fcef8bdef933361b6f767c8def56bb8cf491a36c4893f19a1ed27ee,NYC,4,10,0.17
fe66072df181d7839f4b30eaf476cce127d7645aa0b02752e75d7f9ec8c6c826,NYC,271,2,0
5bebb4d06fdcf6ee092ea50658da4f3fbbaef97669cf3b7a0539c7eb9e9ba015,NYC,970,2,1.5
d2ab86bfc255862ae993a41c51e20e68a0c2fcb7eb1cb4761d42548485d0c603,NYC,493,1,0
f7f57cf65c42421b31ffb8bb33ae1ddfde2fa353988fce03b85d08b4b59ca693,NYC,1057,14,0.5
8a73d00d451eb218b0b3928ce088382b022216ad1e96e94dd1778a0afb1fa6ad,NYC,95,15,0
38de8cdc06ab69652e9abe77d19c28e7c7007d8127544a3453b4f4199f1eb68d,NYC,152,10,0
3f593eefc5ce80eb04d76f70f2a6822b485063f37ba643d9d1b04494203479c3,NYC,118,10,0.67
edba1d9275a20ced0639df0ee325831e96ab9d4d243fe498be3ccdef473dec99,NYC,75,1,0.17
fa42cdc408d4f3629f515df6e8b64e73c4799f708db14109306a65a65e33847a,NYC,67,10,0
5bc534a5972b7c14105c6a06fdb1edafb23384da2fed79c130470a6b227b92d4,NYC,75,15,0
0dfdbda21232f15b26a2ead6aceebc79387af300ed036566b04ac2ab7897e13a,NYC,105,10,0.17
e84797cd86aa761927b187208ddedd94e05cd016f0d8c4f74fe5a2c47b32709a,NYC,528,13,0.17
13f6c4c966efb2809c4588b71e6eec12a7cd6af221bc63d58bc678145fe5a1cf,NYC,104,15,0
251993a616de7e01c0b689d406be26a9b1b0bd1e2100e7159b3c65283bd114c1,NYC,627,14,0
60e5b149fd268341cc78a2a719d6b5b0ca1423dbeffba5559332788efe43e4ae,NYC,147,10,0.17
9e00f4653c25bdca97ee1568e9d8563b95f247e4e88e1923ed71cb96bf07dce9,NYC,70,10,0
2ab339f5e62b53f019db754e959ad211e91f6368b3d50b33e57c29931a32903d,NYC,941,4,0
cf660cc65aebaa903d9af1a83d976260a96cc5baa006acd19cc7f306515af3cb,NYC,70,14,0.17
c214d928f998f5747a8b2ea8086c44ae6ccedf937cd54c28c457cdf8296e653e,NYC,129,1,0
d025588f288c22a236a9e24da563bc93d0ec99a24089e80eef34e49e78692d85,NYC,123,10,0
079a299f9df79e78b33302d4ff101afaaf7afc465cc9160b614c2a9ee4f74d02,NYC,27,10,0.17
2e798c3fc3a34fbc989eac2da0d50ebda6b741e2b3b6c820883d9a3b74d1c5d3,NYC,426,10,0
2835bb85d6b25b0a094b6139f095da076013ad11da64e48daa654004ba2a2778,NYC,136,1,0
e8065dc25948cd757e282cfd3b873214791980bffd91a64e1f24d608f0f82427,NYC,75,15,0
8bfd96bc33eaab9db875e3638be1ba11aeae32cb3299fd51d78929ae1baaf875,NYC,121,15,0.33
b722664d1940c087b2618727006e9480ec7b5502d4b2e14c219f059928e8d715,NYC,82,15,0
b49bf53756e9b59d1fd84883292dcdf143603828c6eb0c007978e8a7bcbc3036,NYC,27,14,0.33
400871707e1a6546f9098a3aef3d40de6d05a5131467b9551b4ae5d7e3f798ba,NYC,57,15,0
0156e7347e4e4d1a21ffa804812b53b55f2f09ab9537d73ae185d35c1b3ebfb7,NYC,206,2,0
ebeb430dcb9e7f0da44997f94865127bbe55c441b6c612094bd027ff667e772f,NYC,118,15,0
be785ccf99c61978e60eebc9f363d0d9bc42396898067173bee0e0d92e4c525c,NYC,77,15,0.83
d9c9f2b30a49d336b582319a77ba5b65a018777f63046c335f3c09444b8d471c,NYC,91,12,0
1eda3b3e89eb667f2e268b297dd57e348eb254d49e0d023fda30235df1605a00,NYC,329,10,0
346bb4598060282d26934a9285cf567d2dfebc0a76f18b0db1ddb761cd6ae204,NYC,76,10,0
0646e8bac7378b396d9cdb89956b67d9fd99da14ba074618f8ebe3d7e31a69db,NYC,74,10,0.5
73c9a6820586f675151d402ddb2d2f756ebb71100c8e47bbe55ae8176d9cea06,NYC,73,15,0
3c5cb66504c4fe8c438e5a9d985153edb686cea09a8ad6044e32ca5787ffcf80,NYC,117,10,0.17
690620ab0a70c72dbc41efd8235367fe4de19177860fe4b4f780bbb7fb5933c8,NYC,110,2,1.83
53c7b456b372b74ca2724c464e46bb856c351e88a049c04de6c5ff19a6aa9930,NYC,94,10,0
3dca0780b659e37128ab2a91c8f0e4b4ba41e1781f12b5e754e0711af498d4aa,NYC,1018,4,0
7df82c00f38225b46b65088cf6602c7cafd807f09b2a68de642decafe28bd913,NYC,71,15,0
77e9e41a5a47ccca52ecfd85312caf2231073ff744d82ebf71aaeccd53d684d7,NYC,191,10,0
f3cb19cb183051db550f75001fd2f6f7f132d8b1c44309e7206047c538185a1b,NYC,418,10,0.5
9d9df9add95a6684e532ceecc4f30d148518f783b482a127c665c0314ce7b08c,NYC,97,10,0
ca18448302c76007795114685c6ae1a2427e615da28d56080dfd4f5524a8464a,NYC,1061,14,0
17da4ba402f7b69dab625f37866bda923a3c2102fbfbbddaea9d8ec0926be6b0,NYC,155,2,0
5035fbb11fbdaa8b5ab68a0fafc38741a39d83294d022d6aaed913b2309cbefe,NYC,54,15,0
c589ead23b8e32f1cc933a17a15c926e20b38e0085aa2010548f8603550be9de,NYC,130,1,0
24f85dd55a92f34d8f2be689d04b3cd363f56295a36ce916d7319cb074dab1fd,NYC,124,15,0
dbe48b8cec02e6a55ab864d26b8e1db6e49150cf00dc925a52ab2d10dced311e,NYC,31,15,0.33
81a16e1d605dc07e4e6135fa15d09d4bd0de0d5f0e4547dd0cdaf1bc6605160b,NYC,69,15,0
9e43965fd7d229789643b7f08d94dbfc6d62cd6a9af8ad1be03f6fa2ed66f221,NYC,116,15,0
5eb6b3192a0c00ccc90dd7eb735ca052fcd4d9d8e912009b48586600e6e3c541,NYC,123,15,0
